-0.2001652388476419,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
0.06876685549360283,0.8947368421052632,1.0,1,0.0
0.06876685549360283,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
0.06876685549360283,0.8947368421052632,1.0,1,0.0
0.06876685549360283,0.8947368421052632,1.0,1,0.0
1.772003452988153,0.8947368421052632,1.0,1,0.0
1.5671028096805377,0.8947368421052632,1.0,1,0.0
1.5158776488536339,0.8947368421052632,1.0,1,0.0
1.5158776488536339,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
0.05596056528687689,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
-0.16174636822746408,0.8947368421052632,1.0,1,0.0
0.05596056528687689,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
0.05596056528687689,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
0.05596056528687689,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
0.05596056528687689,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
0.05596056528687689,0.8947368421052632,1.0,1,0.0
0.05596056528687689,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
-0.2001652388476419,0.8947368421052632,1.0,1,0.0
0.05596056528687689,0.8947368421052632,1.0,1,0.0
